jbr7032@lionstate.edu,CMPEN454,2,1,91
ko'2102@lionstate.edu,CHEM110,1,1,63
zjo1462@lionstate.edu,EE311,2,1,61
mba9287@lionstate.edu,PHYS211,1,1,92
mru3829@lionstate.edu,EE320,2,1,69
mde6603@lionstate.edu,EE311,1,1,89
kmi8049@lionstate.edu,DS120,2,1,90
sgl1030@lionstate.edu,CMPEN270,1,1,100
mst1558@lionstate.edu,MATH140,2,1,94
tmo8266@lionstate.edu,STAT318,2,1,94
jgr3574@lionstate.edu,CMPEN411,2,1,94
ycr1322@lionstate.edu,CMPEN270,1,1,91
sst9336@lionstate.edu,CSE583,1,1,82
rbo1548@lionstate.edu,PHYS214,2,1,86
zre8115@lionstate.edu,CHEM110,2,1,79
rch5723@lionstate.edu,EE212,2,1,95
jtu5218@lionstate.edu,CMPSC221,2,1,68
lob8984@lionstate.edu,CMPEN270,2,1,79
tru4888@lionstate.edu,STAT414,1,1,75
lru4870@lionstate.edu,CMPSC475,2,1,66
xgr6403@lionstate.edu,PHYS212,2,1,81
mel4420@lionstate.edu,CSE583,2,1,92
lre4938@lionstate.edu,EE211,1,1,82
she6009@lionstate.edu,CMPEN351,1,1,64
lan4217@lionstate.edu,EE320,2,1,95
msc4152@lionstate.edu,DS120,2,1,64
tba6085@lionstate.edu,CMPSC461,1,1,87
mmu4907@lionstate.edu,STAT415,1,1,70
tha7400@lionstate.edu,EE212,1,1,65
kko5971@lionstate.edu,MATH141,2,1,74
ndo9422@lionstate.edu,EE211,1,1,67
sbr4537@lionstate.edu,EE353,2,1,96
rru5828@lionstate.edu,CMPEN431,2,1,82
mma5417@lionstate.edu,CMPSC131,1,1,82
mre1388@lionstate.edu,PHYS213,1,1,67
lgi1280@lionstate.edu,CHEM110,2,1,87
jor1361@lionstate.edu,CMPEN331,2,1,62
mar8229@lionstate.edu,CMPSC221,2,1,65
mcu4958@lionstate.edu,STAT414,2,1,80
rsc2927@lionstate.edu,IST110,1,1,64
myv4130@lionstate.edu,IST558,2,1,92
mvo3769@lionstate.edu,CMPSC132,1,1,77
vwi2326@lionstate.edu,IST110,1,1,65
nre9702@lionstate.edu,ECON101,2,1,97
mal1707@lionstate.edu,CMPEN441,2,1,74
mco8919@lionstate.edu,EE211,2,1,80
lgo6567@lionstate.edu,CSE543,2,1,90
sha4650@lionstate.edu,CMPEN351,1,1,62
mtu7648@lionstate.edu,EE311,2,1,80
lto6036@lionstate.edu,CSE583,1,1,94
jwa5124@lionstate.edu,CMPSC465,1,1,90
kro8698@lionstate.edu,EE211,2,1,60
nfa5557@lionstate.edu,STAT319,2,1,87
md'3250@lionstate.edu,IST110,2,1,65
mbr4721@lionstate.edu,EE353,2,1,72
mki9627@lionstate.edu,CMPEN411,2,1,80
mka2323@lionstate.edu,STAT319,1,1,66
oco4309@lionstate.edu,EE330,1,1,95
kma2934@lionstate.edu,CMPSC461,1,1,73
jsc1133@lionstate.edu,CMPSC221,2,1,77
jwi1131@lionstate.edu,EE311,1,1,99
vla3135@lionstate.edu,CMPSC311,2,1,63
pha3837@lionstate.edu,STAT318,1,1,100
mda8856@lionstate.edu,CMPEN454,1,1,65
jhe9677@lionstate.edu,PHYS214,1,1,97
mwh8884@lionstate.edu,EE330,2,1,71
lda8145@lionstate.edu,EE330,1,1,63
mca2641@lionstate.edu,CSE583,2,1,63
lgi8755@lionstate.edu,CSE583,1,1,85
mma7996@lionstate.edu,CMPSC475,1,1,80
rco1350@lionstate.edu,CSE543,1,1,62
mze1101@lionstate.edu,CMPSC311,1,1,75
mle8029@lionstate.edu,CMPSC461,1,1,83
nhi9400@lionstate.edu,CMPEN362,2,1,75
msc7404@lionstate.edu,MATH141,2,1,77
mpf1895@lionstate.edu,CMPSC431W,1,1,97
lja7548@lionstate.edu,MATH140,2,1,97
sro1687@lionstate.edu,CHEM111,1,1,90
mti1005@lionstate.edu,MATH231,1,1,81
lda3697@lionstate.edu,CMPSC497,1,1,63
svo1567@lionstate.edu,CMPSC132,2,1,74
kfa7315@lionstate.edu,IST558,1,1,96
rhe3959@lionstate.edu,CMPEN441,2,1,67
vto8500@lionstate.edu,EE212,2,1,88
lul2667@lionstate.edu,STAT319,1,1,93
lbe3298@lionstate.edu,EE330,1,1,86
kba3267@lionstate.edu,CMPEN331,1,1,77
rve7599@lionstate.edu,CMPSC221,1,1,75
mlo5294@lionstate.edu,CSE543,1,1,72
mjo3251@lionstate.edu,STAT319,2,1,83
jfr4395@lionstate.edu,EE340,2,1,73
ltu9306@lionstate.edu,CMPSC311,2,1,81
jsw5249@lionstate.edu,CMPSC132,2,1,99
rfe9835@lionstate.edu,CMPSC221,2,1,90
jst9690@lionstate.edu,EE352,1,1,66
kka3493@lionstate.edu,CHEM110,1,1,64
mra5395@lionstate.edu,EE330,1,1,79
ver7410@lionstate.edu,EE330,1,1,81
mlo6590@lionstate.edu,CMPEN454,2,1,87
ldi8835@lionstate.edu,CMPEN270,1,1,92
jku5047@lionstate.edu,DS220,2,1,82
ina3083@lionstate.edu,EE212,2,1,94
pbe5438@lionstate.edu,CMPEN362,2,1,82
rfr7251@lionstate.edu,PHYS213,2,1,95
mni1754@lionstate.edu,EE211,2,1,75
sma6410@lionstate.edu,CMPEN351,1,1,61
lja5065@lionstate.edu,DS220,2,1,60
wru6659@lionstate.edu,CMPSC221,1,1,93
wle7976@lionstate.edu,EE212,1,1,74
jri3730@lionstate.edu,CMPSC131,2,1,66
nsc1496@lionstate.edu,CMPEN441,2,1,96
msh8653@lionstate.edu,MATH141,2,1,64
nan2109@lionstate.edu,EE212,2,1,84
lsc8583@lionstate.edu,CMPSC132,2,1,87
sma9638@lionstate.edu,CMPSC465,1,1,89
rro3378@lionstate.edu,CSE583,1,1,91
lwo9519@lionstate.edu,STAT318,2,1,81
ila1616@lionstate.edu,PHYS211,1,1,88
mgi5972@lionstate.edu,CHEM112,2,1,62
mor3944@lionstate.edu,ECON101,2,1,77
pwi6256@lionstate.edu,CMPSC465,2,1,77
lma5523@lionstate.edu,CMPEN351,2,1,99
mja9477@lionstate.edu,IST558,2,1,92
pco3542@lionstate.edu,PHYS213,2,1,70
mfr1531@lionstate.edu,CMPEN351,1,1,90
jbr5742@lionstate.edu,MATH230,2,1,71
mad6762@lionstate.edu,CSE543,2,1,85
lfr5699@lionstate.edu,CHEM112,2,1,63
jhu6059@lionstate.edu,EE210,2,1,92
rba4716@lionstate.edu,EE210,1,1,85
mra1173@lionstate.edu,CMPSC465,1,1,100
mla7040@lionstate.edu,CMPSC431W,2,1,65
mke5035@lionstate.edu,EE330,1,1,80
ncu7389@lionstate.edu,CMPSC131,1,1,83
mjo9620@lionstate.edu,PHYS212,2,1,62
mei1629@lionstate.edu,ECON102,2,1,81
mke4315@lionstate.edu,MATH140,2,1,69
myo1601@lionstate.edu,CMPSC311,1,1,97
jmc9625@lionstate.edu,ECON201,2,1,76
ufa3951@lionstate.edu,EE210,1,1,82
mre4255@lionstate.edu,ECON102,2,1,62
mba6793@lionstate.edu,IST128,1,1,61
jku3642@lionstate.edu,EE353,1,1,66
ysc5785@lionstate.edu,CMPEN431,2,1,70
rfr5648@lionstate.edu,ECON201,2,1,80
no'3158@lionstate.edu,CHEM110,2,1,79
lco5380@lionstate.edu,EE320,2,1,62
ohe2838@lionstate.edu,CMPEN351,1,1,90
jco2499@lionstate.edu,CMPSC221,2,1,96
mmi5755@lionstate.edu,CMPSC448,2,1,98
jha5858@lionstate.edu,CHEM111,2,1,80
ikr7411@lionstate.edu,CSE583,2,1,67
tke8544@lionstate.edu,EE210,1,1,95
tsc4447@lionstate.edu,CMPSC360,2,1,77
kri1586@lionstate.edu,STAT318,2,1,60
rkr9745@lionstate.edu,CMPEN411,2,1,63
sgr1392@lionstate.edu,ECON101,1,1,79
jlu8446@lionstate.edu,ECON101,2,1,66
kha2564@lionstate.edu,PHYS214,1,1,71
mel9711@lionstate.edu,MATH231,1,1,89
jli1535@lionstate.edu,STAT414,1,1,83
swe4161@lionstate.edu,MATH231,2,1,83
kho2978@lionstate.edu,CSE543,2,1,61
mni8737@lionstate.edu,CMPEN331,1,1,80
mth7915@lionstate.edu,CMPSC465,1,1,82
pfa7621@lionstate.edu,IST128,2,1,62
mcr6774@lionstate.edu,CMPEN441,2,1,65
mve7191@lionstate.edu,CHEM112,1,1,83
kku3945@lionstate.edu,CMPSC497,1,1,97
oki8339@lionstate.edu,IST558,2,1,70
mti9840@lionstate.edu,CHEM111,2,1,95
lbo3169@lionstate.edu,CMPEN441,1,1,87
lhi8879@lionstate.edu,CMPSC132,1,1,66
mni9530@lionstate.edu,PHYS211,2,1,68
kab2618@lionstate.edu,CMPSC475,2,1,99
ttu9759@lionstate.edu,CMPSC131,2,1,68
mru8732@lionstate.edu,EE311,2,1,64
mau5121@lionstate.edu,DS120,1,1,100
mre1486@lionstate.edu,CMPEN411,2,1,96
osi6913@lionstate.edu,CMPSC131,2,1,76
mis3774@lionstate.edu,PHYS213,2,1,92
mje1517@lionstate.edu,CMPEN351,2,1,85
pwh2002@lionstate.edu,CMPSC475,2,1,89
job4068@lionstate.edu,STAT319,1,1,81
kle7587@lionstate.edu,CMPSC497,2,1,80
nsp6459@lionstate.edu,CMPSC465,1,1,85
vre1108@lionstate.edu,MATH231,1,1,60
mko8498@lionstate.edu,ECON102,1,1,91
tsc3180@lionstate.edu,IST558,2,1,75
mje1294@lionstate.edu,ECON101,1,1,73
kpa6358@lionstate.edu,STAT415,2,1,96
mem5259@lionstate.edu,MATH231,2,1,93
lhe3177@lionstate.edu,EE211,2,1,76
kan9497@lionstate.edu,EE352,2,1,87
wan2968@lionstate.edu,CHEM112,2,1,69
lad3683@lionstate.edu,DS220,2,1,82
kly7755@lionstate.edu,CHEM110,2,1,65
jha3938@lionstate.edu,CMPEN362,1,1,68
sbr1332@lionstate.edu,IST110,2,1,99
kba3474@lionstate.edu,MATH230,1,1,61
lvo2571@lionstate.edu,PHYS211,2,1,91
mtr1113@lionstate.edu,CMPEN431,2,1,88
zpr3563@lionstate.edu,STAT318,1,1,93
mru2747@lionstate.edu,CMPSC465,2,1,93
wsm1648@lionstate.edu,CMPSC465,2,1,90
lwi5095@lionstate.edu,PHYS211,2,1,63
msh2018@lionstate.edu,CHEM112,1,1,61
mja9753@lionstate.edu,IST558,1,1,80
jco7511@lionstate.edu,ECON101,1,1,93
mja4678@lionstate.edu,STAT415,1,1,90
jzi6855@lionstate.edu,CMPEN411,2,1,68
vol8061@lionstate.edu,CSE543,2,1,67
kst3418@lionstate.edu,CMPEN362,1,1,62
mty4698@lionstate.edu,IST558,2,1,93
wsc7930@lionstate.edu,MATH231,1,1,66
mda7609@lionstate.edu,DS220,1,1,86
thi1019@lionstate.edu,CSE583,2,1,89
mhe4861@lionstate.edu,ECON102,1,1,76
vko8312@lionstate.edu,IST558,2,1,85
mha1378@lionstate.edu,EE311,1,1,84
wwi6147@lionstate.edu,PHYS211,2,1,74
mke9858@lionstate.edu,EE311,1,1,99
ubr7160@lionstate.edu,MATH141,2,1,73
lhe8423@lionstate.edu,STAT415,2,1,82
kfe1479@lionstate.edu,IST128,1,1,77
sbr8378@lionstate.edu,CHEM112,1,1,93
mno6831@lionstate.edu,IST110,2,1,74
ugr7753@lionstate.edu,CMPEN454,1,1,75
tku9442@lionstate.edu,EE211,1,1,81
ibe6293@lionstate.edu,EE320,1,1,86
osa9043@lionstate.edu,PHYS214,2,1,88
nef4231@lionstate.edu,CHEM112,1,1,86
vgr9708@lionstate.edu,CMPEN331,2,1,82
mra2135@lionstate.edu,CMPSC431W,1,1,96
kma6272@lionstate.edu,ECON101,2,1,74
sja8550@lionstate.edu,EE211,1,1,74
wra7675@lionstate.edu,EE320,2,1,65
mro4234@lionstate.edu,CMPEN351,2,1,86
mal5609@lionstate.edu,CMPEN454,2,1,81
mgr9180@lionstate.edu,EE320,1,1,91
lha7423@lionstate.edu,STAT415,2,1,92
zri4748@lionstate.edu,EE340,1,1,72
jgu4126@lionstate.edu,MATH141,1,1,64
oko6508@lionstate.edu,MATH141,2,1,90
mwe9386@lionstate.edu,CMPSC132,1,1,93
sma8371@lionstate.edu,CMPSC131,1,1,92
mni4053@lionstate.edu,CMPEN431,1,1,64
rma4418@lionstate.edu,CMPSC311,2,1,78
jli6782@lionstate.edu,CMPEN362,2,1,80
mli4220@lionstate.edu,PHYS213,1,1,78
phe8657@lionstate.edu,STAT318,2,1,76
mal7301@lionstate.edu,ECON201,1,1,98
ppu8310@lionstate.edu,CMPSC221,1,1,70
vke5227@lionstate.edu,PHYS212,1,1,84
rob6329@lionstate.edu,ECON102,1,1,95
tfa8623@lionstate.edu,CMPSC431W,1,1,100
pmi9309@lionstate.edu,CMPSC465,2,1,94
kru3278@lionstate.edu,MATH231,2,1,64
mty9244@lionstate.edu,CMPEN362,1,1,63
twi9118@lionstate.edu,PHYS211,2,1,77
ole5149@lionstate.edu,CMPEN270,2,1,77
jwa8464@lionstate.edu,CMPSC431W,1,1,76
oku5496@lionstate.edu,EE210,2,1,83
psh1860@lionstate.edu,EE210,1,1,84
mpa1813@lionstate.edu,CMPEN454,1,1,86
smu1729@lionstate.edu,STAT415,2,1,69
tdi3644@lionstate.edu,EE210,2,1,82
sma4679@lionstate.edu,CMPSC360,2,1,98
jpa9861@lionstate.edu,ECON102,2,1,86
mga8559@lionstate.edu,EE311,2,1,95
sgu3389@lionstate.edu,ECON102,2,1,63
lor8820@lionstate.edu,IST128,2,1,76
mlu8397@lionstate.edu,CMPEN454,2,1,61
jst3903@lionstate.edu,CSE543,2,1,65
mer6665@lionstate.edu,CMPSC221,2,1,60
mbr3753@lionstate.edu,CMPSC431W,2,1,76
sgo5481@lionstate.edu,MATH141,1,1,96
lto2510@lionstate.edu,CSE583,1,1,69
ptu5897@lionstate.edu,STAT414,2,1,86
wcr6243@lionstate.edu,PHYS211,1,1,92
mma8740@lionstate.edu,CMPEN270,1,1,60
mam7283@lionstate.edu,EE353,2,1,97
jni8513@lionstate.edu,MATH141,1,1,80
mha9412@lionstate.edu,CMPSC475,1,1,98
jhi5936@lionstate.edu,CHEM112,1,1,82
spa3052@lionstate.edu,CMPSC465,2,1,63
vno9310@lionstate.edu,CMPEN441,2,1,94
mja6189@lionstate.edu,CHEM111,2,1,74
mhe4177@lionstate.edu,CSE543,2,1,96
mpr9723@lionstate.edu,EE210,1,1,83
mja3480@lionstate.edu,MATH141,2,1,80
mpe6095@lionstate.edu,PHYS211,2,1,79
mre4504@lionstate.edu,CHEM110,2,1,69
kke9934@lionstate.edu,EE320,1,1,62
jma6502@lionstate.edu,CMPSC497,1,1,91
mmu3939@lionstate.edu,EE212,1,1,72
jre6232@lionstate.edu,CHEM111,1,1,85
rqu7150@lionstate.edu,CMPEN362,1,1,90
tfa8479@lionstate.edu,CMPSC221,1,1,74
obo2257@lionstate.edu,IST558,1,1,60
jdi5599@lionstate.edu,PHYS214,2,1,71
nbo5422@lionstate.edu,CMPEN454,2,1,81
jsm3398@lionstate.edu,STAT415,2,1,81
mtr9030@lionstate.edu,STAT415,2,1,96
tbe7837@lionstate.edu,EE353,1,1,76
jfe5900@lionstate.edu,EE340,2,1,67
mja9711@lionstate.edu,EE352,1,1,66
sle7671@lionstate.edu,CHEM110,2,1,96
wgu6997@lionstate.edu,IST128,2,1,96
lba8615@lionstate.edu,STAT319,1,1,91
kwe2447@lionstate.edu,CMPEN411,2,1,78
ldu5279@lionstate.edu,CMPSC431W,2,1,75
nbe7364@lionstate.edu,CMPEN411,1,1,87
rke3219@lionstate.edu,EE320,2,1,60
vpr8721@lionstate.edu,DS120,1,1,60
mbr8262@lionstate.edu,MATH140,2,1,92
rha9484@lionstate.edu,EE352,1,1,83
lwi3851@lionstate.edu,MATH230,2,1,93
mei3995@lionstate.edu,STAT415,2,1,70
mpf9660@lionstate.edu,CMPSC465,1,1,61
ust9264@lionstate.edu,CMPSC475,2,1,82
mad9712@lionstate.edu,MATH140,2,1,76
mko2134@lionstate.edu,CMPSC132,1,1,91
mad4966@lionstate.edu,MATH141,2,1,90
vyu4473@lionstate.edu,STAT319,2,1,92
lwe4861@lionstate.edu,EE311,2,1,83
nmo8196@lionstate.edu,IST558,1,1,87
nba2747@lionstate.edu,STAT319,2,1,72
msc4941@lionstate.edu,EE340,2,1,98
mke8007@lionstate.edu,CMPSC448,1,1,88
rwa1680@lionstate.edu,ECON102,2,1,93
mru5673@lionstate.edu,CMPEN441,1,1,98
kzi2319@lionstate.edu,IST110,2,1,64
mla8288@lionstate.edu,IST128,1,1,87
jdo5653@lionstate.edu,CMPSC311,1,1,71
lku1009@lionstate.edu,EE210,1,1,92
jko6802@lionstate.edu,EE353,1,1,95
jwe6460@lionstate.edu,STAT415,2,1,97
zwu7682@lionstate.edu,CMPEN454,2,1,63
jkr6557@lionstate.edu,CMPSC465,1,1,68
mni2107@lionstate.edu,EE311,2,1,89
pha6738@lionstate.edu,EE311,1,1,98
jle1023@lionstate.edu,CMPEN351,1,1,69
mje1028@lionstate.edu,CMPEN351,2,1,67
nsi9812@lionstate.edu,CSE543,1,1,80
lra3866@lionstate.edu,EE311,2,1,83
mes5352@lionstate.edu,CMPSC431W,1,1,99
mci7103@lionstate.edu,CHEM110,2,1,60
jke2667@lionstate.edu,CHEM110,1,1,65
kbr9764@lionstate.edu,STAT414,2,1,84
kqu2179@lionstate.edu,MATH231,1,1,89
mja2485@lionstate.edu,CMPEN454,2,1,92
tpr8421@lionstate.edu,CMPSC221,1,1,81
mel3476@lionstate.edu,CMPEN270,1,1,72
kbe8997@lionstate.edu,IST110,2,1,86
sro2588@lionstate.edu,EE210,1,1,84
jha1078@lionstate.edu,STAT319,2,1,100
spr5193@lionstate.edu,CSE583,2,1,66
pmu4370@lionstate.edu,MATH140,1,1,67
tle9077@lionstate.edu,DS220,2,1,90
imu2857@lionstate.edu,CMPSC475,2,1,92
sdo9870@lionstate.edu,CMPEN351,2,1,87
pok5286@lionstate.edu,CMPSC448,1,1,96
wo'7278@lionstate.edu,CMPSC465,1,1,92
mci5246@lionstate.edu,ECON201,1,1,95
mma4189@lionstate.edu,CHEM110,2,1,93
nbe3401@lionstate.edu,CMPSC475,1,1,71
mmi9822@lionstate.edu,EE353,1,1,63
vho3800@lionstate.edu,EE210,2,1,99
mid8120@lionstate.edu,CMPSC465,2,1,96
jst5934@lionstate.edu,CMPEN331,2,1,81
mtr4908@lionstate.edu,EE210,1,1,68
oha3028@lionstate.edu,EE330,2,1,64
jbo2807@lionstate.edu,CHEM112,2,1,94
jcr6700@lionstate.edu,CMPSC431W,2,1,63
ksa5709@lionstate.edu,CMPSC311,2,1,92
sbe8426@lionstate.edu,CMPEN362,2,1,86
mru1547@lionstate.edu,CHEM111,2,1,86
sni6517@lionstate.edu,EE311,2,1,61
mgu2556@lionstate.edu,CHEM111,1,1,60
ora1051@lionstate.edu,STAT414,1,1,74
mde6918@lionstate.edu,CMPEN331,1,1,68
jku6715@lionstate.edu,DS120,1,1,71
kda1105@lionstate.edu,CMPSC475,2,1,61
mot4366@lionstate.edu,STAT319,1,1,82
mgu4156@lionstate.edu,CSE543,1,1,87
nmo6638@lionstate.edu,STAT414,2,1,75
sre9441@lionstate.edu,EE330,1,1,78
mwa9361@lionstate.edu,CSE583,2,1,75
lto9285@lionstate.edu,PHYS211,1,1,77
mba8566@lionstate.edu,CMPSC497,2,1,66
scr5917@lionstate.edu,CMPEN431,1,1,71
mal6483@lionstate.edu,CMPEN331,1,1,92
mbe7846@lionstate.edu,MATH141,2,1,98
tbo6140@lionstate.edu,EE210,2,1,82
jgi1267@lionstate.edu,CMPEN454,1,1,96
ycr2698@lionstate.edu,DS220,1,1,79
nla5784@lionstate.edu,CMPSC465,2,1,80
mgo7391@lionstate.edu,CMPSC475,2,1,99
tar1494@lionstate.edu,EE340,2,1,62
jca6758@lionstate.edu,PHYS211,1,1,98
mro5260@lionstate.edu,EE210,1,1,93
mja5716@lionstate.edu,EE212,2,1,83
lmc7976@lionstate.edu,CMPSC131,2,1,89
mte9606@lionstate.edu,ECON201,2,1,94
mor8879@lionstate.edu,ECON201,2,1,87
mlo6731@lionstate.edu,MATH141,1,1,100
mgr1249@lionstate.edu,CMPEN362,1,1,80
lly4642@lionstate.edu,MATH141,1,1,69
mdo7786@lionstate.edu,CMPEN362,1,1,62
jdi6068@lionstate.edu,CMPSC360,2,1,71
sko1421@lionstate.edu,MATH141,1,1,97
mtr7454@lionstate.edu,CHEM110,2,1,60
mmc4653@lionstate.edu,CMPSC131,2,1,98
nwi5569@lionstate.edu,IST558,1,1,78
tdo6032@lionstate.edu,CMPSC431W,2,1,65
jwo9868@lionstate.edu,CMPSC497,1,1,92
spa6019@lionstate.edu,CMPSC221,1,1,99
mli3321@lionstate.edu,MATH141,1,1,90
kcr5457@lionstate.edu,DS120,2,1,91
ld'3923@lionstate.edu,CHEM112,2,1,70
oca4581@lionstate.edu,IST128,2,1,62
mab6845@lionstate.edu,EE340,1,1,85
jhe3279@lionstate.edu,MATH231,1,1,76
mde2599@lionstate.edu,CMPEN454,1,1,89
rma3714@lionstate.edu,CMPEN454,2,1,97
ogo3872@lionstate.edu,CMPSC475,1,1,77
mar6527@lionstate.edu,CMPEN351,2,1,72
kks7927@lionstate.edu,CMPEN411,2,1,66
jja6275@lionstate.edu,CHEM111,1,1,71
lha1165@lionstate.edu,CMPEN431,1,1,99
lro5092@lionstate.edu,EE330,2,1,78
rro8624@lionstate.edu,EE340,2,1,77
xbe4075@lionstate.edu,CMPSC221,1,1,61
mbe5897@lionstate.edu,STAT319,1,1,94
msp2396@lionstate.edu,PHYS214,2,1,60
lma3997@lionstate.edu,EE353,2,1,71
jad9991@lionstate.edu,EE212,2,1,66
zok8115@lionstate.edu,EE320,2,1,76
lra5429@lionstate.edu,EE212,1,1,87
kto3075@lionstate.edu,ECON102,1,1,86
lha1007@lionstate.edu,CMPSC448,1,1,60
mja6914@lionstate.edu,CMPEN270,2,1,83
mo'2102@lionstate.edu,CHEM112,1,1,66
mra9348@lionstate.edu,STAT319,1,1,65
rra2944@lionstate.edu,CMPEN411,1,1,65
sei2746@lionstate.edu,EE211,2,1,85
jma9081@lionstate.edu,MATH231,1,1,62
zgo6248@lionstate.edu,DS220,2,1,98
mte5290@lionstate.edu,CHEM112,1,1,82
khe4237@lionstate.edu,DS220,1,1,85
rto9639@lionstate.edu,CMPSC132,1,1,82
jre4487@lionstate.edu,CMPEN454,1,1,92
mco4950@lionstate.edu,EE311,1,1,73
ocr4281@lionstate.edu,ECON201,2,1,92
ppo3674@lionstate.edu,CMPSC132,2,1,97
sro6593@lionstate.edu,MATH141,1,1,67
mbe8122@lionstate.edu,PHYS214,2,1,94
mta1412@lionstate.edu,EE211,2,1,92
ssc5113@lionstate.edu,EE210,2,1,79
lto8681@lionstate.edu,ECON201,1,1,71
mmo9633@lionstate.edu,STAT318,2,1,87
mku3286@lionstate.edu,CMPSC311,1,1,97
jku4357@lionstate.edu,CSE583,1,1,78
lcr9996@lionstate.edu,CMPSC131,2,1,100
jst7299@lionstate.edu,MATH231,1,1,73
ssc3796@lionstate.edu,MATH140,2,1,62
mad5228@lionstate.edu,PHYS213,2,1,87
swa2238@lionstate.edu,CHEM111,1,1,94
sma7982@lionstate.edu,DS120,2,1,64
mlu2848@lionstate.edu,EE340,1,1,96
khe2935@lionstate.edu,ECON101,2,1,93
kte7157@lionstate.edu,CMPSC497,2,1,83
kri6727@lionstate.edu,CHEM112,1,1,98
kor8639@lionstate.edu,PHYS213,2,1,94
mfi6371@lionstate.edu,CMPSC311,2,1,72
mkr4574@lionstate.edu,IST128,2,1,68
smu8714@lionstate.edu,ECON102,2,1,85
